feature,threshold,operator,pass_count,fail_count,winner_ratio_pass_pct,loser_ratio_pass_pct,winner_ratio_fail_pct,loser_ratio_fail_pct,precision,recall,f1,lift,odds_ratio,avg_return_2h_pass,avg_return_2h_fail,avg_return_4h_pass,avg_return_4h_fail,win_rate_pass_pct,expected_return_lift_2h,direction
2h_previous_return_pct,-10.991272,gte,889,8,20.02,19.91,12.5,87.5,0.2002,0.9944,0.3333,1.0034,7.0395,3.8433,5.6893,3.504,1.1684,50.73,-1.846,short
2h_previous_return_pct,-9.612328,gte,884,13,20.14,19.8,7.69,92.31,0.2014,0.9944,0.3349,1.009,12.2057,3.8618,3.722,3.5201,0.9671,50.79,0.1398,short
2h_previous_return_pct,-8.233384,gte,880,17,20.11,19.89,11.76,88.24,0.2011,0.9888,0.3343,1.0079,7.5857,3.8456,4.5919,3.5267,1.2267,50.68,-0.7462,short
2h_previous_return_pct,-6.85444,gte,872,25,20.18,19.72,12.0,88.0,0.2018,0.9832,0.3349,1.0114,7.5039,3.9058,2.2548,3.5911,-0.2825,50.69,1.651,short
2h_previous_return_pct,-5.475496,gte,855,42,19.77,20.0,23.81,76.19,0.1977,0.9441,0.3269,0.9905,3.1626,3.817,4.7298,3.5691,1.7322,50.29,-0.9128,short
2h_previous_return_pct,-4.096552,gte,833,64,19.69,19.57,23.44,76.56,0.1969,0.9162,0.3241,0.9866,3.2867,3.8374,4.1515,3.6241,1.6486,50.3,-0.3141,short
2h_previous_return_pct,-2.717608,gte,784,113,20.03,20.03,19.47,80.53,0.2003,0.8771,0.3261,1.0035,4.1364,3.8306,4.0624,3.6239,2.5062,49.87,-0.2318,short
2h_previous_return_pct,-1.338664,gte,705,192,20.0,20.0,19.79,80.21,0.2,0.7877,0.319,1.0022,4.0526,3.8547,3.8786,3.6198,2.9812,49.22,-0.0239,short
2h_previous_return_pct,0.04028,gte,581,316,20.83,20.83,18.35,81.65,0.2083,0.676,0.3184,1.0436,4.4483,3.9217,3.7459,3.7954,2.909,49.74,0.1758,short
2h_previous_return_pct,1.419224,gte,451,446,24.17,20.62,15.7,84.3,0.2417,0.6089,0.346,1.2111,6.2955,4.2645,3.4505,4.1082,2.851,51.88,0.814,short
2h_previous_return_pct,2.798168,gte,335,562,27.16,20.6,15.66,84.34,0.2716,0.5084,0.3541,1.3612,7.1038,4.7117,3.3519,4.2769,3.0099,56.42,1.3598,short
2h_previous_return_pct,4.177112,gte,233,664,30.04,22.75,16.42,83.58,0.3004,0.3911,0.3398,1.5055,6.7249,5.2159,3.3839,5.0721,2.9255,57.94,1.832,short
2h_previous_return_pct,5.556056,gte,168,729,35.12,20.24,16.46,83.54,0.3512,0.3296,0.3401,1.7599,8.8066,5.9835,3.3704,5.5855,2.9986,60.71,2.6132,short
2h_previous_return_pct,6.935,gte,124,773,39.52,18.55,16.82,83.18,0.3952,0.2737,0.3234,1.9802,10.5375,6.41,3.4507,6.1677,3.0525,62.9,2.9593,short
2h_previous_return_pct,8.313944,gte,100,797,40.0,20.0,17.44,82.56,0.4,0.2235,0.2867,2.0045,9.4676,6.5293,3.5248,6.6687,3.0834,63.0,3.0044,short
2h_previous_return_pct,9.692888,gte,82,815,41.46,18.29,17.79,82.21,0.4146,0.1899,0.2605,2.0778,10.4736,6.3284,3.6114,7.1135,3.1179,65.85,2.717,short
2h_previous_return_pct,11.071832,gte,63,834,46.03,19.05,17.99,82.01,0.4603,0.162,0.2397,2.3067,11.02,6.5668,3.6553,6.6336,3.2451,69.84,2.9115,short
2h_previous_return_pct,12.450776,gte,51,846,39.22,23.53,18.79,81.21,0.3922,0.1117,0.1739,1.9652,7.2013,5.7765,3.7442,5.6212,3.3542,64.71,2.0322,short
2h_previous_return_pct,13.82972,gte,45,852,40.0,22.22,18.9,81.1,0.4,0.1006,0.1607,2.0045,7.7255,5.9828,3.7477,5.1124,3.3971,64.44,2.2352,short
2h_previous_return_pct,15.208664,gte,43,854,39.53,23.26,18.97,81.03,0.3953,0.095,0.1532,1.9812,7.2617,5.8771,3.7582,4.8553,3.414,65.12,2.1189,short
2h_previous_return_pct,16.587608,gte,39,858,41.03,20.51,19.0,81.0,0.4103,0.0894,0.1468,2.0559,8.5276,6.249,3.7512,5.5594,3.3887,69.23,2.4978,short
2h_previous_return_pct,17.966552,gte,36,861,38.89,19.44,19.16,80.84,0.3889,0.0782,0.1302,1.9488,8.4364,5.6031,3.7869,6.0302,3.3766,69.44,1.8162,short
2h_previous_return_pct,19.345496,gte,32,865,43.75,21.88,19.08,80.92,0.4375,0.0782,0.1327,2.1924,8.4848,5.6598,3.7932,6.1357,3.385,65.62,1.8666,short
2h_previous_return_pct,20.72444,gte,29,868,44.83,24.14,19.12,80.88,0.4483,0.0726,0.125,2.2464,7.8537,5.5576,3.8031,6.2449,3.3909,68.97,1.7545,short
2h_previous_return_pct,22.103384,gte,25,872,40.0,24.0,19.38,80.62,0.4,0.0559,0.098,2.0045,6.9329,4.5375,3.8404,4.3864,3.4572,68.0,0.6971,short
2h_previous_return_pct,23.482328,gte,22,875,40.91,22.73,19.43,80.57,0.4091,0.0503,0.0896,2.05,7.4647,4.4742,3.8443,5.3405,3.4364,68.18,0.6299,short
2h_previous_return_pct,24.861272,gte,18,879,38.89,22.22,19.57,80.43,0.3889,0.0391,0.0711,1.9488,7.1933,5.0203,3.836,6.178,3.4279,66.67,1.1843,short
2h_previous_return_pct,26.240216,gte,15,882,33.33,26.67,19.73,80.27,0.3333,0.0279,0.0515,1.6704,5.0862,4.5327,3.8483,6.0169,3.44,60.0,0.6844,short
2h_previous_return_pct,27.61916,gte,13,884,38.46,23.08,19.68,80.32,0.3846,0.0279,0.0521,1.9274,6.8008,4.9905,3.8432,5.9798,3.4464,61.54,1.1474,short
2h_previous_return_pct,28.998104,gte,10,887,50.0,20.0,19.62,80.38,0.5,0.0279,0.0529,2.5056,10.2443,6.4046,3.8311,8.0786,3.4313,70.0,2.5735,short
2h_previous_return_pct,30.377048,gte,9,888,44.44,22.22,19.71,80.29,0.4444,0.0223,0.0426,2.2272,8.1486,5.6257,3.8419,6.6013,3.4515,66.67,1.7839,short
2h_previous_return_pct,31.755992,gte,9,888,44.44,22.22,19.71,80.29,0.4444,0.0223,0.0426,2.2272,8.1486,5.6257,3.8419,6.6013,3.4515,66.67,1.7839,short
2h_previous_return_pct,33.134936,gte,7,890,42.86,28.57,19.78,80.22,0.4286,0.0168,0.0323,2.1476,6.0852,6.0047,3.8429,4.8847,3.4721,71.43,2.1617,short
2h_previous_return_pct,34.51388,gte,5,892,20.0,40.0,19.96,80.04,0.2,0.0056,0.0109,1.0022,2.0056,4.0008,3.859,-0.1518,3.5035,60.0,0.1418,short
2h_previous_return_pct,35.892824,gte,4,893,25.0,50.0,19.93,80.07,0.25,0.0056,0.0109,1.2528,2.0084,3.4819,3.8615,-1.9115,3.5073,50.0,-0.3795,short
2h_previous_return_pct,37.271768,gte,4,893,25.0,50.0,19.93,80.07,0.25,0.0056,0.0109,1.2528,2.0084,3.4819,3.8615,-1.9115,3.5073,50.0,-0.3795,short
2h_previous_return_pct,38.650712,gte,3,894,33.33,33.33,19.91,80.09,0.3333,0.0056,0.011,1.6704,4.0225,4.9993,3.856,-1.8842,3.5011,66.67,1.1434,short
2h_previous_return_pct,40.029656,gte,2,895,50.0,50.0,19.89,80.11,0.5,0.0056,0.011,2.5056,4.0281,4.9134,3.8574,-2.5977,3.4967,50.0,1.056,short
2h_previous_return_pct,41.4086,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,18.5269,3.8434,11.2519,3.4745,100.0,14.6835,short
2h_previous_return_pct,-27.5386,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
2h_previous_return_pct,-26.159656,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
2h_previous_return_pct,-24.780712,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
2h_previous_return_pct,-23.401768,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
2h_previous_return_pct,-22.022824,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
2h_previous_return_pct,-20.64388,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
2h_previous_return_pct,-19.264936,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
2h_previous_return_pct,-17.885992,lte,2,895,0.0,50.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,-1.8913,3.8726,-17.5213,3.5301,0.0,-5.7639,short
2h_previous_return_pct,-16.507048,lte,3,894,0.0,33.33,20.02,79.98,0.0,0.0,0.0,0.0,0.0,0.1837,3.8721,-10.1383,3.5288,33.33,-3.6885,short
2h_previous_return_pct,-15.128104,lte,4,893,0.0,25.0,20.04,79.96,0.0,0.0,0.0,0.0,0.0,1.2666,3.8714,-5.8087,3.5247,50.0,-2.6048,short
2h_previous_return_pct,-13.74916,lte,5,892,0.0,20.0,20.07,79.93,0.0,0.0,0.0,0.0,0.0,1.8217,3.8712,-4.3535,3.527,60.0,-2.0496,short
2h_previous_return_pct,-12.370216,lte,5,892,0.0,20.0,20.07,79.93,0.0,0.0,0.0,0.0,0.0,1.8217,3.8712,-4.3535,3.527,60.0,-2.0496,short
2h_previous_return_pct,-10.991272,lte,8,889,12.5,25.0,20.02,79.98,0.125,0.0056,0.0107,0.6264,1.9972,5.6893,3.8433,1.1684,3.504,62.5,1.846,short
2h_previous_return_pct,-9.612328,lte,13,884,7.69,30.77,20.14,79.86,0.0769,0.0056,0.0104,0.3855,0.9916,3.722,3.8618,0.9671,3.5201,53.85,-0.1398,short
2h_previous_return_pct,-8.233384,lte,17,880,11.76,23.53,20.11,79.89,0.1176,0.0112,0.0204,0.5895,1.9859,4.5919,3.8456,1.2267,3.5267,58.82,0.7462,short
2h_previous_return_pct,-6.85444,lte,25,872,12.0,28.0,20.18,79.82,0.12,0.0168,0.0294,0.6013,1.6948,2.2548,3.9058,-0.2825,3.5911,56.0,-1.651,short
2h_previous_return_pct,-5.475496,lte,42,855,23.81,19.05,19.77,80.23,0.2381,0.0559,0.0905,1.1931,5.074,4.7298,3.817,1.7322,3.5691,61.9,0.9128,short
2h_previous_return_pct,-4.096552,lte,64,833,23.44,25.0,19.69,80.31,0.2344,0.0838,0.1235,1.1745,3.8243,4.1515,3.8374,1.6486,3.6241,57.81,0.3141,short
2h_previous_return_pct,-2.717608,lte,113,784,19.47,19.47,20.03,79.97,0.1947,0.1229,0.1507,0.9756,3.9936,4.0624,3.8306,2.5062,3.6239,57.52,0.2318,short
2h_previous_return_pct,-1.338664,lte,192,705,19.79,19.79,20.0,80.0,0.1979,0.2123,0.2049,0.9918,4.0,3.8786,3.8547,2.9812,3.6198,56.77,0.0239,short
2h_previous_return_pct,0.04028,lte,316,581,18.35,18.35,20.83,79.17,0.1835,0.324,0.2343,0.9198,3.8017,3.7459,3.9217,2.909,3.7954,52.85,-0.1758,short
2h_previous_return_pct,1.419224,lte,446,451,15.7,19.28,24.17,75.83,0.157,0.3911,0.224,0.7865,2.5539,3.4505,4.2645,2.851,4.1082,49.78,-0.814,short
2h_previous_return_pct,2.798168,lte,562,335,15.66,19.57,27.16,72.84,0.1566,0.4916,0.2375,0.7847,2.1451,3.3519,4.7117,3.0099,4.2769,47.51,-1.3598,short
2h_previous_return_pct,4.177112,lte,664,233,16.42,18.98,30.04,69.96,0.1642,0.6089,0.2586,0.8226,2.0144,3.3839,5.2159,2.9255,5.0721,48.34,-1.832,short
2h_previous_return_pct,5.556056,lte,729,168,16.46,19.89,35.12,64.88,0.1646,0.6704,0.2643,0.8249,1.5289,3.3704,5.9835,2.9986,5.5855,48.56,-2.6132,short
2h_previous_return_pct,6.935,lte,773,124,16.82,20.18,39.52,60.48,0.1682,0.7263,0.2731,0.8428,1.2755,3.4507,6.41,3.0525,6.1677,48.9,-2.9593,short
2h_previous_return_pct,8.313944,lte,797,100,17.44,19.95,40.0,60.0,0.1744,0.7765,0.2848,0.874,1.3113,3.5248,6.5293,3.0834,6.6687,49.31,-3.0044,short
2h_previous_return_pct,9.692888,lte,815,82,17.79,20.12,41.46,58.54,0.1779,0.8101,0.2918,0.8916,1.2482,3.6114,6.3284,3.1179,7.1135,49.33,-2.717,short
2h_previous_return_pct,11.071832,lte,834,63,17.99,20.02,46.03,53.97,0.1799,0.838,0.2962,0.9013,1.0531,3.6553,6.5668,3.2451,6.6336,49.4,-2.9115,short
2h_previous_return_pct,12.450776,lte,846,51,18.79,19.74,39.22,60.78,0.1879,0.8883,0.3102,0.9418,1.4757,3.7442,5.7765,3.3542,5.6212,50.0,-2.0322,short
2h_previous_return_pct,13.82972,lte,852,45,18.9,19.84,40.0,60.0,0.189,0.8994,0.3123,0.9469,1.429,3.7477,5.9828,3.3971,5.1124,50.12,-2.2352,short
2h_previous_return_pct,15.208664,lte,854,43,18.97,19.79,39.53,60.47,0.1897,0.905,0.3136,0.9506,1.4661,3.7582,5.8771,3.414,4.8553,50.12,-2.1189,short
2h_previous_return_pct,16.587608,lte,858,39,19.0,19.93,41.03,58.97,0.19,0.9106,0.3144,0.952,1.3702,3.7512,6.249,3.3887,5.5594,50.0,-2.4978,short
2h_previous_return_pct,17.966552,lte,861,36,19.16,19.98,38.89,61.11,0.1916,0.9218,0.3173,0.9603,1.5075,3.7869,5.6031,3.3766,6.0302,50.06,-1.8162,short
2h_previous_return_pct,19.345496,lte,865,32,19.08,19.88,43.75,56.25,0.1908,0.9218,0.3161,0.9559,1.2334,3.7932,5.6598,3.385,6.1357,50.29,-1.8666,short
2h_previous_return_pct,20.72444,lte,868,29,19.12,19.82,44.83,55.17,0.1912,0.9274,0.3171,0.9584,1.1878,3.8031,5.5576,3.3909,6.2449,50.23,-1.7545,short
2h_previous_return_pct,22.103384,lte,872,25,19.38,19.84,40.0,60.0,0.1938,0.9441,0.3216,0.9712,1.4653,3.8404,4.5375,3.4572,4.3864,50.34,-0.6971,short
2h_previous_return_pct,23.482328,lte,875,22,19.43,19.89,40.91,59.09,0.1943,0.9497,0.3226,0.9736,1.4112,3.8443,4.4742,3.4364,5.3405,50.4,-0.6299,short
2h_previous_return_pct,24.861272,lte,879,18,19.57,19.91,38.89,61.11,0.1957,0.9609,0.3251,0.9806,1.5445,3.836,5.0203,3.4279,6.178,50.51,-1.1843,short
2h_previous_return_pct,26.240216,lte,882,15,19.73,19.84,33.33,66.67,0.1973,0.9721,0.328,0.9886,1.9886,3.8483,4.5327,3.44,6.0169,50.68,-0.6844,short
2h_previous_return_pct,27.61916,lte,884,13,19.68,19.91,38.46,61.54,0.1968,0.9721,0.3274,0.9864,1.5818,3.8432,4.9905,3.4464,5.9798,50.68,-1.1474,short
2h_previous_return_pct,28.998104,lte,887,10,19.62,19.95,50.0,50.0,0.1962,0.9721,0.3265,0.983,0.9831,3.8311,6.4046,3.4313,8.0786,50.62,-2.5735,short
2h_previous_return_pct,30.377048,lte,888,9,19.71,19.93,44.44,55.56,0.1971,0.9777,0.328,0.9876,1.2359,3.8419,5.6257,3.4515,6.6013,50.68,-1.7839,short
2h_previous_return_pct,31.755992,lte,888,9,19.71,19.93,44.44,55.56,0.1971,0.9777,0.328,0.9876,1.2359,3.8419,5.6257,3.4515,6.6013,50.68,-1.7839,short
2h_previous_return_pct,33.134936,lte,890,7,19.78,19.89,42.86,57.14,0.1978,0.9832,0.3293,0.991,1.3258,3.8429,6.0047,3.4721,4.8847,50.67,-2.1617,short
2h_previous_return_pct,34.51388,lte,892,5,19.96,19.84,20.0,80.0,0.1996,0.9944,0.3324,1.0,4.0226,3.859,4.0008,3.5035,-0.1518,50.78,-0.1418,short
2h_previous_return_pct,35.892824,lte,893,4,19.93,19.82,25.0,75.0,0.1993,0.9944,0.3321,0.9989,3.0169,3.8615,3.4819,3.5073,-1.9115,50.84,0.3795,short
2h_previous_return_pct,37.271768,lte,893,4,19.93,19.82,25.0,75.0,0.1993,0.9944,0.3321,0.9989,3.0169,3.8615,3.4819,3.5073,-1.9115,50.84,0.3795,short
2h_previous_return_pct,38.650712,lte,894,3,19.91,19.91,33.33,66.67,0.1991,0.9944,0.3318,0.9978,2.0,3.856,4.9993,3.5011,-1.8842,50.78,-1.1434,short
2h_previous_return_pct,40.029656,lte,895,2,19.89,19.89,50.0,50.0,0.1989,0.9944,0.3315,0.9966,1.0,3.8574,4.9134,3.4967,-2.5977,50.84,-1.056,short
2h_previous_return_pct,41.4086,lte,897,0,19.96,19.96,0.0,0.0,0.1996,1.0,0.3327,1.0,100.0,3.8598,0.0,3.4831,0.0,50.84,3.8598,short
2h_previous_volume_ratio,0.0,gte,897,0,19.96,19.96,0.0,0.0,0.1996,1.0,0.3327,1.0,100.0,3.8598,0.0,3.4831,0.0,50.84,3.8598,short
2h_previous_volume_ratio,0.917428,gte,502,395,21.71,19.12,17.72,82.28,0.2171,0.6089,0.3201,1.0881,5.2716,4.1398,3.504,3.7515,3.142,52.99,0.6358,short
2h_previous_volume_ratio,1.834856,gte,250,647,22.4,18.8,19.01,80.99,0.224,0.3128,0.2611,1.1225,5.0759,4.3098,3.6859,4.0159,3.2773,56.4,0.6239,short
2h_previous_volume_ratio,2.752284,gte,151,746,21.85,19.87,19.57,80.43,0.2185,0.1844,0.2,1.0952,4.5205,4.3866,3.7531,4.1832,3.3414,54.3,0.6335,short
2h_previous_volume_ratio,3.669712,gte,107,790,22.43,17.76,19.62,80.38,0.2243,0.1341,0.1678,1.124,5.1749,4.4644,3.7779,4.7914,3.3059,52.34,0.6865,short
2h_previous_volume_ratio,4.58714,gte,68,829,23.53,14.71,19.66,80.34,0.2353,0.0894,0.1296,1.1791,6.5374,4.8876,3.7755,5.9724,3.2789,52.94,1.1122,short
2h_previous_volume_ratio,5.504568,gte,55,842,23.64,14.55,19.71,80.29,0.2364,0.0726,0.1111,1.1845,6.6175,5.1796,3.7736,6.4246,3.291,60.0,1.406,short
2h_previous_volume_ratio,6.421996,gte,42,855,28.57,16.67,19.53,80.47,0.2857,0.067,0.1086,1.4318,7.0624,5.8183,3.7636,6.4762,3.3361,61.9,2.0547,short
2h_previous_volume_ratio,7.339424,gte,30,867,33.33,16.67,19.49,80.51,0.3333,0.0559,0.0957,1.6704,8.2604,6.6227,3.7642,7.8137,3.3333,56.67,2.8585,short
2h_previous_volume_ratio,8.256852,gte,27,870,37.04,14.81,19.43,80.57,0.3704,0.0559,0.0971,1.856,10.3698,7.2576,3.7543,8.6997,3.3212,62.96,3.5033,short
2h_previous_volume_ratio,9.17428,gte,21,876,33.33,9.52,19.63,80.37,0.3333,0.0391,0.07,1.6704,14.3256,6.8736,3.7875,6.1987,3.418,66.67,3.086,short
2h_previous_volume_ratio,10.091708,gte,18,879,38.89,11.11,19.57,80.43,0.3889,0.0391,0.0711,1.9488,14.3866,7.5194,3.7848,7.0473,3.4101,72.22,3.7346,short
2h_previous_volume_ratio,11.009136,gte,16,881,43.75,12.5,19.52,80.48,0.4375,0.0391,0.0718,2.1924,14.4273,8.0021,3.7846,7.4856,3.4104,75.0,4.2175,short
2h_previous_volume_ratio,11.926564,gte,13,884,38.46,15.38,19.68,80.32,0.3846,0.0279,0.0521,1.9274,10.2011,8.3066,3.7944,8.4278,3.4104,76.92,4.5122,short
2h_previous_volume_ratio,12.843992,gte,11,886,36.36,9.09,19.75,80.25,0.3636,0.0223,0.0421,1.8222,16.2514,6.705,3.8245,5.6682,3.456,81.82,2.8805,short
2h_previous_volume_ratio,13.76142,gte,11,886,36.36,9.09,19.75,80.25,0.3636,0.0223,0.0421,1.8222,16.2514,6.705,3.8245,5.6682,3.456,81.82,2.8805,short
2h_previous_volume_ratio,14.678848,gte,8,889,25.0,12.5,19.91,80.09,0.25,0.0112,0.0214,1.2528,8.0452,6.133,3.8393,5.0599,3.4689,75.0,2.2937,short
2h_previous_volume_ratio,15.596276,gte,7,890,28.57,14.29,19.89,80.11,0.2857,0.0112,0.0215,1.4318,8.0565,6.6336,3.838,5.2179,3.4695,85.71,2.7956,short
2h_previous_volume_ratio,16.513704,gte,6,891,33.33,16.67,19.87,80.13,0.3333,0.0112,0.0216,1.6704,8.0678,7.1161,3.8379,5.7176,3.4681,83.33,3.2782,short
2h_previous_volume_ratio,17.431132,gte,6,891,33.33,16.67,19.87,80.13,0.3333,0.0112,0.0216,1.6704,8.0678,7.1161,3.8379,5.7176,3.4681,83.33,3.2782,short
2h_previous_volume_ratio,18.34856,gte,6,891,33.33,16.67,19.87,80.13,0.3333,0.0112,0.0216,1.6704,8.0678,7.1161,3.8379,5.7176,3.4681,83.33,3.2782,short
2h_previous_volume_ratio,19.265988,gte,6,891,33.33,16.67,19.87,80.13,0.3333,0.0112,0.0216,1.6704,8.0678,7.1161,3.8379,5.7176,3.4681,83.33,3.2782,short
2h_previous_volume_ratio,20.183416,gte,6,891,33.33,16.67,19.87,80.13,0.3333,0.0112,0.0216,1.6704,8.0678,7.1161,3.8379,5.7176,3.4681,83.33,3.2782,short
2h_previous_volume_ratio,21.100844,gte,6,891,33.33,16.67,19.87,80.13,0.3333,0.0112,0.0216,1.6704,8.0678,7.1161,3.8379,5.7176,3.4681,83.33,3.2782,short
2h_previous_volume_ratio,22.018272,gte,6,891,33.33,16.67,19.87,80.13,0.3333,0.0112,0.0216,1.6704,8.0678,7.1161,3.8379,5.7176,3.4681,83.33,3.2782,short
2h_previous_volume_ratio,22.9357,gte,5,892,40.0,20.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,7.5873,3.8389,6.821,3.4644,80.0,3.7484,short
2h_previous_volume_ratio,23.853128,gte,5,892,40.0,20.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,7.5873,3.8389,6.821,3.4644,80.0,3.7484,short
2h_previous_volume_ratio,24.770556,gte,5,892,40.0,20.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,7.5873,3.8389,6.821,3.4644,80.0,3.7484,short
2h_previous_volume_ratio,25.687984,gte,5,892,40.0,20.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,7.5873,3.8389,6.821,3.4644,80.0,3.7484,short
2h_previous_volume_ratio,26.605412,gte,5,892,40.0,20.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,7.5873,3.8389,6.821,3.4644,80.0,3.7484,short
2h_previous_volume_ratio,27.52284,gte,5,892,40.0,20.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,7.5873,3.8389,6.821,3.4644,80.0,3.7484,short
2h_previous_volume_ratio,28.440268,gte,5,892,40.0,20.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,7.5873,3.8389,6.821,3.4644,80.0,3.7484,short
2h_previous_volume_ratio,29.357696,gte,5,892,40.0,20.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,7.5873,3.8389,6.821,3.4644,80.0,3.7484,short
2h_previous_volume_ratio,30.275124,gte,5,892,40.0,20.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,7.5873,3.8389,6.821,3.4644,80.0,3.7484,short
2h_previous_volume_ratio,31.192552,gte,4,893,50.0,25.0,19.82,80.18,0.5,0.0112,0.0219,2.5056,8.0904,8.5338,3.8388,7.3237,3.4659,75.0,4.695,short
2h_previous_volume_ratio,32.10998,gte,4,893,50.0,25.0,19.82,80.18,0.5,0.0112,0.0219,2.5056,8.0904,8.5338,3.8388,7.3237,3.4659,75.0,4.695,short
2h_previous_volume_ratio,33.027408,gte,4,893,50.0,25.0,19.82,80.18,0.5,0.0112,0.0219,2.5056,8.0904,8.5338,3.8388,7.3237,3.4659,75.0,4.695,short
2h_previous_volume_ratio,33.944836,gte,4,893,50.0,25.0,19.82,80.18,0.5,0.0112,0.0219,2.5056,8.0904,8.5338,3.8388,7.3237,3.4659,75.0,4.695,short
2h_previous_volume_ratio,34.862264,gte,4,893,50.0,25.0,19.82,80.18,0.5,0.0112,0.0219,2.5056,8.0904,8.5338,3.8388,7.3237,3.4659,75.0,4.695,short
2h_previous_volume_ratio,35.779692,gte,4,893,50.0,25.0,19.82,80.18,0.5,0.0112,0.0219,2.5056,8.0904,8.5338,3.8388,7.3237,3.4659,75.0,4.695,short
2h_previous_volume_ratio,36.69712,gte,3,894,66.67,33.33,19.8,80.2,0.6667,0.0112,0.022,3.3408,8.1017,9.1819,3.8419,7.6455,3.4692,66.67,5.3399,short
2h_previous_volume_ratio,37.614548,gte,3,894,66.67,33.33,19.8,80.2,0.6667,0.0112,0.022,3.3408,8.1017,9.1819,3.8419,7.6455,3.4692,66.67,5.3399,short
2h_previous_volume_ratio,38.531976,gte,2,895,50.0,50.0,19.89,80.11,0.5,0.0056,0.011,2.5056,4.0281,8.7554,3.8488,5.742,3.4781,50.0,4.9066,short
2h_previous_volume_ratio,39.449404,gte,2,895,50.0,50.0,19.89,80.11,0.5,0.0056,0.011,2.5056,4.0281,8.7554,3.8488,5.742,3.4781,50.0,4.9066,short
2h_previous_volume_ratio,40.366832,gte,2,895,50.0,50.0,19.89,80.11,0.5,0.0056,0.011,2.5056,4.0281,8.7554,3.8488,5.742,3.4781,50.0,4.9066,short
2h_previous_volume_ratio,41.28426,gte,2,895,50.0,50.0,19.89,80.11,0.5,0.0056,0.011,2.5056,4.0281,8.7554,3.8488,5.742,3.4781,50.0,4.9066,short
2h_previous_volume_ratio,42.201688,gte,2,895,50.0,50.0,19.89,80.11,0.5,0.0056,0.011,2.5056,4.0281,8.7554,3.8488,5.742,3.4781,50.0,4.9066,short
2h_previous_volume_ratio,43.119116,gte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-1.0161,3.8652,0.2322,3.4867,0.0,-4.8813,short
2h_previous_volume_ratio,44.036544,gte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-1.0161,3.8652,0.2322,3.4867,0.0,-4.8813,short
2h_previous_volume_ratio,44.953972,gte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-1.0161,3.8652,0.2322,3.4867,0.0,-4.8813,short
2h_previous_volume_ratio,45.8714,gte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-1.0161,3.8652,0.2322,3.4867,0.0,-4.8813,short
2h_previous_volume_ratio,0.0,lte,3,894,33.33,0.0,19.91,80.09,0.3333,0.0056,0.011,1.6704,4.0225,4.7918,3.8567,3.6693,3.4825,66.67,0.9352,short
2h_previous_volume_ratio,0.917428,lte,395,502,17.72,21.01,21.71,78.29,0.1772,0.3911,0.2439,0.8881,3.0408,3.504,4.1398,3.142,3.7515,48.1,-0.6358,short
2h_previous_volume_ratio,1.834856,lte,647,250,19.01,20.4,22.4,77.6,0.1901,0.6872,0.2978,0.9527,3.2281,3.6859,4.3098,3.2773,4.0159,48.69,-0.6239,short
2h_previous_volume_ratio,2.752284,lte,746,151,19.57,19.97,21.85,78.15,0.1957,0.8156,0.3157,0.9807,3.5038,3.7531,4.3866,3.3414,4.1832,50.13,-0.6335,short
